mean	median	max
151.13513513513513	38.0	1134.0
129.90425531914894	34.5	1665.0
133.45045045045046	28.0	2358.0
124.5	22.0	1437.0
108.14606741573034	26.0	1525.0
276.59016393442624	23.5	21563.0
102.52631578947368	32.0	1524.0
112.8173076923077	36.0	1241.0
295.81553398058253	40.0	21459.0
158.23711340206185	32.0	4212.0
163.28181818181818	40.0	4205.0
67.81	22.0	459.0
87.26851851851852	26.0	2374.0
80.91666666666667	21.5	945.0
167.96638655462183	30.0	4205.0
137.84466019417476	20.0	2374.0
116.77669902912622	39.0	1221.0
116.00925925925925	32.5	1540.0
109.75	30.0	2374.0
148.08474576271186	32.5	2474.0
86.85	28.5	1525.0
108.64485981308411	22.0	2374.0
174.1010101010101	31.0	5061.0
381.65432098765433	36.0	21563.0
140.55882352941177	41.5	4205.0
398.4795918367347	31.0	27389.0
92.58490566037736	32.5	1106.0
121.46728971962617	31.0	1273.0
111.35064935064935	20.0	1252.0
113.0	24.0	2631.0
113.304	28.0	1665.0
111.89583333333333	26.0	1241.0
107.64893617021276	31.5	1524.0
193.3760683760684	36.0	6078.0
187.64601769911505	49.0	5061.0
403.73493975903614	17.0	21459.0
136.0326086956522	41.5	1219.0
267.3669724770642	27.0	6508.0
182.10416666666666	34.0	3453.0
173.14678899082568	37.0	1789.0
90.94495412844037	36.0	947.0
167.43478260869566	37.0	6508.0
171.90983606557376	32.0	6078.0
93.24719101123596	31.0	1106.0
319.3838383838384	39.0	21459.0
126.49549549549549	43.0	1311.0
119.38202247191012	31.0	838.0
176.52777777777777	32.0	6930.0
114.68	36.5	1525.0
143.47747747747746	35.0	3620.0
392.7169811320755	37.5	27389.0
134.39175257731958	33.0	3963.0
140.55963302752295	33.0	5379.0
174.41525423728814	21.5	2631.0
97.80909090909091	26.5	926.0
129.109243697479	40.0	2631.0
124.92771084337349	31.0	1524.0
134.24242424242425	41.0	4212.0
77.40425531914893	18.0	934.0
145.23076923076923	24.5	3366.0
80.72972972972973	22.0	926.0
98.59	28.0	1273.0
113.06542056074767	20.0	991.0
137.13492063492063	36.5	2631.0
124.26086956521739	37.0	1789.0
131.54310344827587	29.0	1540.0
149.6	29.0	4799.0
171.10204081632654	24.5	6930.0
89.93333333333334	30.0	1252.0
111.55208333333333	25.0	1844.0
350.14	29.5	21563.0
324.578431372549	29.5	21563.0
108.67924528301887	28.5	1148.0
174.34579439252337	34.0	4205.0
123.69607843137256	27.0	2701.0
85.42	28.0	1437.0
141.77272727272728	24.0	1525.0
105.27433628318585	31.0	1961.0
103.10891089108911	32.0	1390.0
117.53097345132744	26.0	1219.0
370.7722772277228	25.0	27389.0
104.66304347826087	29.0	1256.0
218.62626262626262	37.0	6283.0
112.1358024691358	29.0	1524.0
170.88235294117646	33.0	4799.0
390.19565217391306	29.0	27389.0
190.84297520661158	29.0	6930.0
118.91379310344827	23.0	1134.0
96.06	19.5	995.0
157.93965517241378	39.0	4205.0
95.070796460177	22.0	1241.0
179.94230769230768	44.5	6283.0
195.75229357798165	39.0	3620.0
135.63636363636363	28.5	1390.0
160.6637168141593	25.0	1961.0
93.79207920792079	34.0	863.0
92.21212121212122	25.0	1241.0
131.4659090909091	36.0	1234.0
102.1747572815534	35.0	826.0
198.92523364485982	36.0	6930.0
110.6875	26.0	1575.0
133.52586206896552	32.5	1789.0
108.16935483870968	33.0	1811.0
114.62745098039215	29.0	1961.0
154.31746031746033	31.0	5379.0
128.77227722772278	20.0	1390.0
369.57142857142856	22.0	21563.0
128.87254901960785	26.5	5061.0
100.15957446808511	31.0	2109.0
116.40196078431373	28.5	1273.0
238.472	35.0	5061.0
151.9532710280374	33.0	2631.0
87.15384615384616	16.0	1524.0
161.32926829268294	41.0	3620.0
459.64130434782606	31.5	27389.0
104.23809523809524	19.5	1524.0
376.9714285714286	32.0	27389.0
137.06796116504853	25.0	2631.0
90.39393939393939	20.0	1219.0
89.12037037037037	28.0	794.0
83.19469026548673	21.0	794.0
86.43333333333334	28.5	947.0
112.62393162393163	36.0	2358.0
182.56756756756758	37.0	6283.0
99.26595744680851	25.5	2358.0
80.79816513761467	30.0	916.0
165.3921568627451	23.0	6508.0
329.8785046728972	22.0	21563.0
151.94736842105263	39.0	1789.0
192.00806451612902	31.0	6508.0
102.25806451612904	31.0	1524.0
153.70833333333334	22.0	3620.0
117.57291666666667	32.0	1524.0
224.1413043478261	24.0	6930.0
145.1720430107527	49.0	2726.0
141.58762886597938	35.0	1575.0
142.17525773195877	16.0	6508.0
223.1358024691358	26.0	6078.0
