mean	median	max
400.7107438016529	30.0	40283.0
337.43809523809523	32.0	19429.0
89.71428571428571	28.0	2330.0
108.93548387096774	32.0	2943.0
128.33333333333334	33.0	2425.0
115.27522935779817	25.0	2072.0
77.52586206896552	26.5	1271.0
111.07207207207207	40.0	1375.0
211.48611111111111	30.5	9074.0
104.73770491803279	20.0	2386.0
103.87619047619047	35.0	1689.0
111.22047244094489	22.0	2072.0
124.28846153846153	27.0	2943.0
98.02752293577981	26.0	2377.0
168.08510638297872	35.0	2377.0
294.05737704918033	31.0	19429.0
268.33035714285717	33.5	19429.0
122.48453608247422	31.0	2072.0
481.4259259259259	37.0	40283.0
134.55555555555554	32.0	2072.0
110.29457364341086	27.0	2280.0
294.9537037037037	29.0	19429.0
91.89655172413794	19.0	1706.0
80.47863247863248	17.0	1222.0
83.35344827586206	26.5	1255.0
114.25210084033614	35.0	1222.0
76.54545454545455	24.0	1023.0
155.55963302752295	30.0	2943.0
137.48598130841123	26.0	6110.0
74.50925925925925	31.5	434.0
104.64166666666667	27.5	2386.0
72.192	23.0	1185.0
130.45045045045046	20.0	2124.0
145.8909090909091	34.0	2943.0
79.91538461538461	31.0	1184.0
118.42608695652174	26.0	3057.0
271.672131147541	37.5	19429.0
428.007299270073	29.0	40283.0
77.24603174603175	24.0	1222.0
129.40869565217392	29.0	3057.0
130.75238095238095	30.0	3057.0
141.74809160305344	27.0	5393.0
124.56488549618321	28.0	9074.0
93.10655737704919	25.0	2386.0
89.23333333333333	37.0	1255.0
100.0	24.0	1184.0
129.7079646017699	33.0	2386.0
105.45384615384616	21.5	2386.0
106.92647058823529	20.5	2386.0
128.8659793814433	17.0	1432.0
146.5648148148148	25.0	4250.0
101.71774193548387	26.0	2386.0
112.95876288659794	31.0	2386.0
92.47014925373135	30.0	2072.0
86.34482758620689	33.5	1185.0
121.57627118644068	25.0	6110.0
94.4695652173913	26.0	2386.0
102.7	20.0	2943.0
132.01626016260164	43.0	2072.0
81.51304347826087	22.0	1307.0
107.52892561983471	25.0	2386.0
130.75	28.0	1406.0
137.0084745762712	25.0	5267.0
147.20472440944883	34.0	3057.0
93.4672131147541	24.5	956.0
171.784	43.0	6110.0
96.09677419354838	32.5	913.0
123.84482758620689	26.0	1326.0
101.05217391304348	23.0	2072.0
102.31159420289855	36.0	1083.0
78.0	21.0	1255.0
154.104	38.0	2330.0
119.01785714285714	39.0	2072.0
127.04761904761905	24.5	2943.0
115.42	28.0	2377.0
121.61206896551724	25.0	6110.0
100.45	28.5	1399.0
190.9765625	37.5	4489.0
280.38129496402877	22.0	19429.0
95.24	36.0	1222.0
92.47286821705427	18.0	2386.0
98.17424242424242	36.0	2386.0
167.1340206185567	30.0	3057.0
155.63768115942028	21.5	9074.0
293.5772357723577	30.0	19429.0
62.69298245614035	17.0	1255.0
110.65833333333333	27.0	2386.0
119.76576576576576	26.0	2072.0
60.03603603603604	20.0	594.0
64.7175572519084	17.0	1218.0
199.69166666666666	34.5	9074.0
164.9179104477612	43.0	4250.0
70.82113821138212	34.0	410.0
159.07575757575756	30.5	4495.0
96.77118644067797	30.0	3057.0
105.17647058823529	24.0	2386.0
106.76811594202898	35.5	2284.0
275.7181818181818	23.5	19429.0
135.7112676056338	29.5	3057.0
228.89565217391305	32.0	6110.0
192.04494382022472	37.0	9074.0
107.02521008403362	20.0	2386.0
107.51937984496124	23.0	1689.0
283.3414634146341	37.0	19429.0
97.3821138211382	32.0	2330.0
137.04237288135593	34.5	3101.0
113.35483870967742	22.5	2386.0
159.21848739495798	45.0	5393.0
254.93846153846152	37.0	19429.0
87.71551724137932	26.5	2377.0
136.38834951456312	39.0	3101.0
125.7063492063492	37.0	3057.0
155.24271844660194	21.0	4489.0
84.36134453781513	27.0	1326.0
100.81818181818181	30.0	1711.0
103.25	31.5	2386.0
103.01652892561984	21.0	2386.0
117.91452991452991	28.0	2072.0
125.29230769230769	35.5	2450.0
89.06870229007633	21.0	1326.0
417.18382352941177	35.0	40283.0
90.66363636363636	30.0	1135.0
97.20661157024793	26.0	1255.0
152.36290322580646	24.5	6110.0
94.14285714285714	32.0	956.0
80.02409638554217	30.0	1218.0
197.2972972972973	43.0	6110.0
83.55652173913043	23.0	996.0
95.96190476190476	24.0	1218.0
246.40833333333333	26.0	19429.0
145.29921259842519	29.0	2386.0
110.36607142857143	28.0	1271.0
440.7241379310345	22.0	40283.0
82.74166666666666	23.0	2124.0
88.9438202247191	22.0	1326.0
85.21551724137932	24.0	1271.0
256.8861788617886	26.0	19429.0
161.8671875	30.5	5267.0
146.81415929203538	33.0	2072.0
634.4766355140187	26.0	40283.0
110.74137931034483	22.0	2386.0
117.7890625	29.0	1302.0
135.6	23.5	2943.0
101.00833333333334	24.0	2124.0
75.69852941176471	25.5	956.0
119.51351351351352	31.0	4495.0
91.18103448275862	33.5	2124.0
91.84873949579831	22.0	2386.0
75.203125	29.0	864.0
456.91509433962267	34.5	40283.0
106.30088495575221	27.0	2072.0
261.9024390243902	31.0	19429.0
126.00869565217391	25.0	6110.0
103.6	29.0	1135.0
164.46564885496184	23.0	4489.0
131.5811965811966	17.0	2386.0
291.327868852459	25.5	19429.0
121.19298245614036	19.5	3057.0
87.0923076923077	25.0	1271.0
84.225	28.0	1255.0
413.2735042735043	27.0	40283.0
159.87962962962962	22.0	2943.0
116.12711864406779	39.5	2386.0
127.15447154471545	24.0	2386.0
101.17886178861788	24.0	1406.0
127.95522388059702	31.5	3101.0
95.21495327102804	28.0	1218.0
441.64406779661016	27.0	40283.0
149.42241379310346	23.0	6110.0
117.82608695652173	35.0	1307.0
295.1651376146789	32.0	19429.0
89.71900826446281	24.0	2386.0
248.89473684210526	21.0	19429.0
99.75229357798165	28.0	2425.0
64.08396946564885	24.0	815.0
254.20353982300884	30.0	19429.0
118.5	27.0	2072.0
70.45370370370371	23.5	1218.0
119.70434782608696	34.0	1265.0
226.92424242424244	32.0	9074.0
87.46875	23.5	1375.0
146.70491803278688	28.0	2450.0
99.11290322580645	27.0	1624.0
70.91304347826087	17.0	957.0
120.0625	26.5	4489.0
133.64864864864865	32.0	4489.0
70.72033898305085	23.0	811.0
123.95419847328245	25.0	2450.0
364.90625	28.5	19429.0
146.49586776859505	27.0	2943.0
134.40650406504065	45.0	2425.0
83.94059405940594	28.0	1185.0
261.7079646017699	35.0	19429.0
68.8859649122807	22.0	546.0
94.81739130434782	24.0	1711.0
264.9396551724138	26.5	19429.0
320.35238095238094	24.0	19429.0
89.29268292682927	39.0	1399.0
147.47321428571428	32.0	2943.0
156.2871287128713	36.0	4489.0
147.73451327433628	32.0	6110.0
101.26050420168067	19.0	1614.0
160.95495495495496	29.0	9074.0
145.7478260869565	22.0	5267.0
158.2755905511811	26.0	6110.0
82.64912280701755	22.0	1706.0
96.1574074074074	23.0	1135.0
106.75438596491227	28.0	2386.0
191.6014492753623	28.5	9074.0
108.2520325203252	33.0	1137.0
93.85714285714286	22.0	2386.0
134.28571428571428	37.0	1624.0
138.50877192982455	41.5	1624.0
148.08928571428572	30.5	2377.0
101.69402985074628	21.5	1326.0
209.9763779527559	36.0	9074.0
119.65116279069767	32.0	2450.0
130.12871287128712	27.0	2386.0
177.49606299212599	30.0	5267.0
112.52631578947368	26.0	2386.0
93.4453781512605	29.0	3101.0
85.63779527559055	22.0	1222.0
150.57251908396947	22.0	9074.0
187.71	39.5	9074.0
188.12612612612614	35.0	6110.0
162.39166666666668	30.5	6110.0
97.20610687022901	31.0	1406.0
125.08264462809917	26.0	4495.0
102.60975609756098	28.0	2450.0
75.40517241379311	27.0	1255.0
540.6571428571428	33.0	40283.0
98.49549549549549	27.0	1624.0
163.35344827586206	34.0	5393.0
99.46610169491525	39.0	1505.0
91.86	20.0	1326.0
150.1	36.0	2450.0
130.38235294117646	26.0	2386.0
172.78813559322035	36.0	9074.0
80.32	21.0	1505.0
91.57377049180327	26.0	1375.0
96.97692307692307	34.5	1144.0
133.748031496063	39.0	2072.0
125.50877192982456	33.5	1997.0
106.93700787401575	29.0	2425.0
136.2173913043478	17.0	2280.0
180.3679245283019	24.0	9074.0
117.25510204081633	42.0	1326.0
106.7741935483871	33.0	2450.0
228.8031496062992	31.0	19429.0
95.3913043478261	19.0	2386.0
126.0909090909091	35.0	5393.0
97.32380952380953	22.0	1505.0
73.23140495867769	37.0	747.0
93.96428571428571	41.5	1067.0
117.97540983606558	28.0	2425.0
76.61538461538461	22.5	2386.0
102.74814814814815	29.0	3057.0
108.48672566371681	38.0	1505.0
95.87288135593221	17.5	2386.0
113.39716312056737	27.0	2943.0
495.0	17.0	40283.0
81.16279069767442	21.0	1614.0
262.8867924528302	23.0	19429.0
94.30952380952381	25.5	2386.0
79.822695035461	34.0	835.0
133.13333333333333	31.0	2386.0
124.568	30.0	2943.0
99.11016949152543	32.5	835.0
110.0	33.0	2284.0
99.4	23.0	1271.0
127.832	34.0	3057.0
55.64102564102564	18.0	747.0
106.88235294117646	31.0	2072.0
149.48837209302326	28.0	5393.0
114.3109243697479	23.0	2330.0
92.79	30.0	2377.0
73.49532710280374	24.0	675.0
111.21323529411765	32.5	2330.0
249.4406779661017	30.0	19429.0
106.82539682539682	25.5	2943.0
584.3760683760684	30.0	40283.0
108.31531531531532	26.0	2943.0
114.00970873786407	24.0	1706.0
113.66935483870968	28.5	2386.0
456.448	30.0	40283.0
203.72277227722773	27.0	9074.0
71.62096774193549	30.5	656.0
165.57657657657657	23.0	9074.0
144.15702479338842	30.0	4250.0
116.27586206896552	31.0	1399.0
453.92105263157896	34.5	40283.0
163.6535433070866	27.0	9074.0
115.15	36.5	1218.0
172.21487603305786	33.0	9074.0
135.35849056603774	28.5	5393.0
120.85833333333333	27.5	2386.0
110.05042016806723	30.0	2072.0
85.17293233082707	27.0	2280.0
123.64102564102564	32.0	2450.0
92.59615384615384	21.5	1185.0
62.78333333333333	21.5	594.0
106.19327731092437	25.0	2386.0
127.45631067961165	42.0	2330.0
127.15517241379311	36.5	2386.0
133.58715596330276	29.0	2386.0
100.35135135135135	28.0	2386.0
125.04385964912281	27.5	4489.0
89.33333333333333	30.0	864.0
95.46846846846847	27.0	2072.0
123.36607142857143	24.0	2943.0
267.07142857142856	30.0	19429.0
134.83478260869566	35.0	2425.0
296.9051724137931	36.0	19429.0
195.14414414414415	22.0	9074.0
292.68595041322317	27.0	19429.0
123.08653846153847	28.0	1706.0
176.4920634920635	28.0	9074.0
160.55833333333334	42.0	6110.0
150.6639344262295	40.5	4489.0
283.73949579831935	39.0	19429.0
100.90384615384616	28.5	2425.0
83.30909090909091	26.0	1195.0
139.10236220472441	42.0	2943.0
84.23846153846154	25.5	1406.0
118.7090909090909	33.0	1505.0
103.30252100840336	24.0	1307.0
132.896	25.0	5393.0
105.39285714285714	27.5	2386.0
275.5	20.5	19429.0
107.55555555555556	36.0	1406.0
118.3173076923077	21.5	2386.0
115.67857142857143	35.5	1624.0
85.24031007751938	28.0	2450.0
107.73504273504274	52.0	2072.0
114.7128712871287	30.0	1399.0
177.13286713286712	30.0	9074.0
68.75206611570248	28.0	913.0
319.504132231405	30.0	19429.0
107.55660377358491	34.5	1218.0
118.92857142857143	30.0	1689.0
78.375	30.0	1222.0
163.2357723577236	25.0	4495.0
184.976	42.0	6110.0
117.67441860465117	36.0	2386.0
127.13868613138686	32.0	2386.0
236.05555555555554	26.5	19429.0
160.35849056603774	31.5	2330.0
113.99107142857143	26.5	2330.0
303.7350427350427	31.0	19429.0
100.03603603603604	33.0	1218.0
99.08474576271186	27.5	1265.0
102.85483870967742	33.0	2386.0
150.6611570247934	46.0	2943.0
82.64893617021276	26.0	1255.0
120.92307692307692	34.0	1185.0
93.71428571428571	24.0	2386.0
111.22307692307692	29.5	2124.0
100.28057553956835	27.0	2386.0
129.52941176470588	23.0	5393.0
198.75833333333333	39.5	2450.0
111.568	36.0	2072.0
184.8095238095238	41.0	9074.0
152.35051546391753	17.0	6110.0
204.5047619047619	28.0	9074.0
83.98113207547169	19.0	1185.0
91.33018867924528	22.0	1218.0
134.81415929203538	28.0	4489.0
62.65094339622642	33.0	594.0
102.49090909090908	28.5	1406.0
67.21052631578948	20.0	1023.0
92.39344262295081	24.0	2386.0
129.08661417322836	29.0	2943.0
118.16666666666667	40.0	2425.0
89.95867768595042	34.0	1271.0
149.2846153846154	33.0	2330.0
82.36111111111111	28.5	811.0
92.89763779527559	23.0	2386.0
94.16666666666667	35.5	2280.0
70.00990099009901	24.0	834.0
142.68067226890756	27.0	2386.0
139.06306306306305	39.0	3101.0
102.21739130434783	26.0	2425.0
108.43697478991596	35.0	1265.0
95.24731182795699	24.0	1997.0
70.51785714285714	20.0	2386.0
107.3225806451613	22.5	1326.0
63.50420168067227	21.0	594.0
87.3644859813084	33.0	979.0
99.44339622641509	28.0	2386.0
175.90434782608696	29.0	4489.0
91.4	26.0	2386.0
152.85245901639345	38.5	4489.0
164.312	38.0	6110.0
295.61764705882354	25.5	19429.0
279.2837837837838	38.0	19429.0
243.65573770491804	30.0	9074.0
116.95454545454545	37.0	1375.0
234.60629921259843	30.0	19429.0
93.0	32.0	1614.0
93.98360655737704	33.0	835.0
134.89344262295083	31.5	5267.0
135.47413793103448	32.5	2072.0
106.86792452830188	40.5	2280.0
98.75213675213675	26.0	2330.0
116.20588235294117	33.0	2072.0
108.63492063492063	29.5	2386.0
98.57843137254902	33.0	996.0
97.62121212121212	23.0	2072.0
103.76315789473684	34.5	1326.0
96.95370370370371	20.5	2280.0
261.62307692307695	22.0	19429.0
93.5	28.5	835.0
158.44144144144144	17.0	6110.0
111.88805970149254	32.0	2386.0
393.03478260869565	30.0	19429.0
120.32075471698113	27.0	2072.0
87.87272727272727	34.0	1219.0
244.40495867768595	31.0	19429.0
135.36697247706422	37.0	2072.0
125.65714285714286	22.0	6110.0
258.0366972477064	25.0	19429.0
99.568	40.0	1222.0
84.66935483870968	30.5	841.0
96.59649122807018	21.5	2386.0
100.15037593984962	22.0	2386.0
104.80645161290323	41.0	2425.0
119.32231404958678	27.0	2386.0
90.27142857142857	25.5	2425.0
245.79090909090908	28.0	19429.0
137.7904761904762	32.0	2386.0
109.27586206896552	25.5	3057.0
80.80188679245283	30.5	956.0
282.06542056074767	38.0	9074.0
110.65151515151516	34.0	1271.0
260.37391304347824	44.0	9074.0
97.43478260869566	30.0	2386.0
97.83333333333333	21.5	1505.0
133.8	32.5	4495.0
207.06521739130434	33.0	4489.0
115.14782608695653	31.0	956.0
90.57522123893806	26.0	1505.0
97.32456140350877	24.5	2284.0
265.16521739130434	48.0	9074.0
235.2123287671233	30.0	19429.0
108.66666666666667	29.5	2330.0
498.26612903225805	37.0	40283.0
95.5576923076923	35.5	1271.0
141.93798449612405	20.0	6110.0
121.9	29.0	2386.0
131.47058823529412	30.0	1624.0
94.66055045871559	23.0	1255.0
62.65765765765766	15.0	1614.0
122.62727272727273	36.5	2072.0
121.96350364963503	26.0	2072.0
107.35555555555555	41.0	2280.0
114.97413793103448	18.0	2386.0
99.4453125	26.0	3101.0
62.65	21.0	1326.0
302.128	31.0	19429.0
72.16666666666667	29.0	533.0
244.94890510948906	34.0	9074.0
103.51754385964912	26.5	2377.0
151.28333333333333	23.5	2386.0
166.63829787234042	24.5	5393.0
138.45528455284554	25.0	1302.0
100.84482758620689	24.0	2386.0
109.80314960629921	30.0	2330.0
517.0442477876106	30.0	40283.0
279.55797101449275	24.0	19429.0
153.03571428571428	35.0	2386.0
505.62280701754383	31.0	40283.0
85.5625	25.5	930.0
257.43859649122805	27.5	19429.0
180.09183673469389	37.0	5267.0
152.2173913043478	37.0	2386.0
130.41379310344828	27.5	3057.0
134.0672268907563	33.0	1614.0
108.88073394495413	27.0	2386.0
117.225	36.0	3101.0
120.47540983606558	27.0	2386.0
131.54545454545453	32.0	2377.0
116.95	24.0	2386.0
210.304	42.0	9074.0
56.54237288135593	22.5	656.0
140.2	25.5	3101.0
186.51694915254237	37.5	6110.0
129.2450980392157	22.0	2330.0
78.52212389380531	35.0	1067.0
133.11864406779662	47.5	1218.0
135.29661016949152	35.5	2072.0
130.87603305785123	33.0	3057.0
131.78947368421052	37.0	4250.0
123.16814159292035	35.0	1218.0
99.93129770992367	23.0	1399.0
210.07692307692307	29.0	9074.0
88.04273504273505	34.0	2425.0
248.38938053097345	33.0	19429.0
128.26271186440678	35.0	2072.0
114.3076923076923	25.0	2386.0
95.20183486238533	24.0	1218.0
108.48461538461538	30.0	2124.0
148.74766355140187	40.0	1307.0
121.88793103448276	31.5	1689.0
92.525	19.5	2425.0
125.71311475409836	23.5	4489.0
242.36290322580646	28.5	19429.0
128.348623853211	33.0	3057.0
119.20388349514563	26.0	1614.0
135.88888888888889	28.0	2425.0
120.90350877192982	25.0	2330.0
193.056	27.0	9074.0
172.77142857142857	31.0	2072.0
138.6904761904762	27.0	6110.0
151.91509433962264	47.0	2072.0
128.72727272727272	31.0	4250.0
70.53571428571429	22.0	1128.0
129.06923076923076	24.0	2386.0
124.46017699115045	35.0	2386.0
135.3014705882353	34.5	2425.0
272.4568965517241	26.5	19429.0
110.0	30.0	2386.0
101.23423423423424	31.0	2330.0
111.52066115702479	26.0	2450.0
94.58870967741936	23.0	2332.0
116.71774193548387	20.0	2450.0
100.56363636363636	33.5	1184.0
134.3362831858407	41.0	2072.0
183.08928571428572	36.5	6110.0
117.36440677966101	35.0	2280.0
588.2300884955753	33.0	40283.0
129.34821428571428	32.0	2072.0
151.48543689320388	29.0	2943.0
95.66949152542372	26.0	1391.0
148.7037037037037	27.5	5393.0
120.98461538461538	31.5	2072.0
105.71774193548387	23.0	1144.0
105.88571428571429	27.0	2386.0
315.8290598290598	23.0	19429.0
127.94244604316546	32.0	2450.0
113.73387096774194	26.0	6110.0
117.7421875	30.0	2377.0
195.37864077669903	49.0	2450.0
126.32183908045977	28.0	2943.0
139.30088495575222	31.0	2943.0
170.46456692913387	32.0	3057.0
115.25641025641026	34.0	2332.0
148.92307692307693	31.0	4489.0
597.2342342342342	26.0	40283.0
184.27586206896552	35.0	6110.0
104.19047619047619	29.0	2280.0
80.74590163934427	21.0	1222.0
267.1858407079646	26.0	19429.0
102.5625	24.0	1218.0
71.3076923076923	30.5	747.0
115.11504424778761	32.0	2330.0
136.1968503937008	31.0	5267.0
111.28695652173913	27.0	2072.0
105.60526315789474	26.5	4250.0
132.7962962962963	35.0	2425.0
158.55102040816325	44.0	2330.0
140.76190476190476	28.5	4489.0
108.33333333333333	33.0	2072.0
123.71641791044776	35.5	1689.0
105.37142857142857	24.0	2943.0
80.2015503875969	28.0	1302.0
107.30081300813008	33.0	864.0
102.21323529411765	31.5	1399.0
86.6694214876033	31.0	1222.0
141.22429906542055	34.0	2072.0
77.63559322033899	22.0	1092.0
148.375	28.5	2450.0
132.35344827586206	31.0	1406.0
106.1559633027523	24.0	1432.0
139.1900826446281	39.0	5393.0
133.2952380952381	37.0	2425.0
93.00909090909092	23.5	1222.0
274.94117647058823	35.0	19429.0
98.15966386554622	32.0	2386.0
122.11711711711712	35.0	1265.0
171.9902912621359	32.0	5267.0
109.3801652892562	31.0	2072.0
92.1732283464567	33.0	951.0
89.14563106796116	30.0	1307.0
92.5391304347826	30.0	1144.0
95.2051282051282	20.0	2386.0
275.24778761061947	41.0	19429.0
76.45283018867924	30.5	680.0
117.992	27.0	2386.0
183.04347826086956	19.5	9074.0
105.2992125984252	22.0	2943.0
185.7017543859649	23.0	6110.0
149.9724770642202	40.0	2450.0
70.43511450381679	19.0	1218.0
319.87401574803147	31.0	19429.0
529.6923076923077	28.0	40283.0
460.60330578512395	26.0	40283.0
184.4375	37.0	4489.0
167.28846153846155	35.0	2280.0
125.37190082644628	25.0	2386.0
108.72477064220183	35.0	1505.0
100.23931623931624	23.0	1307.0
135.0	37.0	2072.0
210.48333333333332	42.5	9074.0
151.09166666666667	27.0	3057.0
260.4770642201835	30.0	19429.0
126.8	23.0	4489.0
138.0695652173913	38.0	2072.0
122.58015267175573	30.0	2072.0
271.6779661016949	33.5	19429.0
151.71774193548387	36.5	2450.0
96.5607476635514	22.0	1218.0
106.57425742574257	28.0	2450.0
92.30275229357798	27.0	1326.0
101.576	25.0	1614.0
107.82075471698113	21.5	2386.0
103.43362831858407	30.0	1271.0
194.8272727272727	42.0	5393.0
90.34065934065934	29.0	1406.0
218.84	48.0	5393.0
132.91379310344828	38.0	4495.0
118.13492063492063	32.0	2330.0
73.26605504587155	25.0	594.0
89.14166666666667	19.5	1399.0
155.50877192982455	25.0	3101.0
113.83035714285714	25.5	2386.0
125.55118110236221	26.0	1997.0
134.94871794871796	35.0	5267.0
406.6287878787879	37.5	19429.0
259.1592920353982	23.0	19429.0
107.84671532846716	31.0	2330.0
443.15384615384613	17.0	40283.0
109.67961165048544	26.0	1222.0
120.33	30.5	2280.0
299.06451612903226	39.0	19429.0
193.81203007518798	36.0	6110.0
77.46774193548387	21.5	2386.0
345.30434782608694	43.0	19429.0
161.85185185185185	31.0	9074.0
288.30172413793105	29.0	19429.0
110.57142857142857	27.0	2072.0
129.49462365591398	32.0	2386.0
115.95614035087719	35.0	2425.0
124.4108527131783	31.0	2425.0
99.990990990991	25.0	2386.0
155.98387096774192	35.5	6110.0
109.5126050420168	33.0	1083.0
114.26612903225806	24.5	1689.0
131.36363636363637	35.0	1979.0
79.25925925925925	33.0	996.0
111.02678571428571	26.0	957.0
109.38655462184875	31.0	2386.0
474.65486725663715	30.0	40283.0
82.1953125	28.0	2386.0
122.1470588235294	24.5	2386.0
318.33035714285717	32.0	19429.0
93.53508771929825	25.5	2386.0
127.49193548387096	24.0	2425.0
179.27184466019418	32.0	4495.0
88.47916666666667	20.5	811.0
126.44339622641509	24.5	2072.0
106.25892857142857	40.0	1505.0
116.70338983050847	17.5	4495.0
121.21951219512195	27.0	2386.0
78.91379310344827	32.5	1391.0
105.87254901960785	24.0	2943.0
89.75	31.5	730.0
91.83050847457628	30.0	1222.0
202.47863247863248	43.0	6110.0
133.02678571428572	26.5	4625.0
123.56190476190476	21.0	2332.0
94.12878787878788	28.0	1083.0
259.38759689922483	28.0	19429.0
95.98039215686275	25.0	1406.0
