mean	median	max
205.03012048192772	59.0	4906.0
213.03508771929825	56.0	12173.0
174.36875	66.0	1787.0
148.78531073446328	56.0	3754.0
146.82758620689654	59.0	1915.0
179.8562874251497	76.0	3212.0
200.8181818181818	61.0	3591.0
142.45142857142858	48.0	5131.0
119.22619047619048	52.5	1418.0
184.59375	61.0	3591.0
117.47590361445783	43.5	1177.0
247.2316384180791	65.0	11506.0
148.89772727272728	51.0	2348.0
411.62011173184356	66.0	39504.0
220.60773480662982	69.0	3799.0
195.43225806451613	62.0	2156.0
206.08024691358025	68.0	3799.0
122.20231213872832	47.0	1515.0
160.45238095238096	42.5	2304.0
198.52023121387282	63.0	2734.0
210.83870967741936	74.0	3799.0
171.82954545454547	56.5	3212.0
154.58563535911603	54.0	2304.0
170.04663212435233	53.0	3799.0
149.11428571428573	71.0	2304.0
185.02702702702703	62.0	2304.0
172.5873015873016	47.0	5131.0
185.99444444444444	50.5	3238.0
165.8735632183908	68.5	3264.0
154.4795321637427	66.0	3322.0
183.72471910112358	67.5	2156.0
190.39267015706807	72.0	2518.0
157.33701657458565	66.0	1677.0
159.50785340314135	55.0	3799.0
175.3448275862069	61.5	3322.0
154.92899408284023	48.0	3799.0
152.6494252873563	58.0	2304.0
257.6923076923077	58.0	10808.0
187.2842105263158	65.0	3754.0
153.9468085106383	51.0	3212.0
218.89473684210526	66.0	3322.0
166.14792899408283	63.0	2215.0
199.4820512820513	57.0	4906.0
441.93333333333334	50.0	39504.0
181.6755319148936	79.5	1855.0
154.08045977011494	72.5	1419.0
394.5824175824176	67.0	12173.0
145.82080924855492	71.0	2348.0
211.76923076923077	57.5	5623.0
189.78865979381445	66.5	3264.0
164.55757575757576	59.0	2304.0
128.2202380952381	51.5	3212.0
159.07567567567568	57.0	1930.0
186.3793103448276	81.0	5131.0
122.39156626506023	41.0	2495.0
168.21195652173913	78.5	1517.0
169.09467455621302	66.0	3799.0
160.89285714285714	50.0	4906.0
163.41968911917098	54.0	3799.0
189.60233918128654	66.0	11506.0
264.0869565217391	70.0	5623.0
130.85714285714286	46.0	1517.0
132.44148936170214	52.5	3799.0
374.51149425287355	54.5	39504.0
160.75449101796409	55.0	2542.0
153.70833333333334	63.0	1225.0
150.34254143646407	59.0	3799.0
361.5767195767196	57.0	39504.0
103.03448275862068	58.0	960.0
162.26704545454547	61.5	2072.0
149.12426035502958	66.0	2215.0
181.96216216216217	86.0	1915.0
259.24528301886795	64.0	12173.0
401.35955056179773	61.0	39504.0
144.859375	61.0	2304.0
183.97435897435898	45.5	2542.0
164.03977272727272	68.0	3264.0
199.90588235294118	68.0	3799.0
154.96756756756756	70.0	3799.0
136.7783783783784	52.0	2734.0
153.40331491712706	53.0	3120.0
192.85802469135803	70.5	1967.0
237.97714285714287	54.0	3799.0
228.13714285714286	63.0	11506.0
160.08333333333334	51.5	2734.0
192.01156069364163	57.0	4906.0
279.4267515923567	62.0	11506.0
215.15183246073298	76.0	2312.0
184.83522727272728	63.0	3591.0
206.18023255813952	60.0	3799.0
148.59627329192546	62.0	2304.0
153.08588957055215	45.0	2886.0
206.55621301775147	77.0	3799.0
161.5819209039548	70.0	2304.0
181.55232558139534	57.5	5131.0
165.47826086956522	60.5	3799.0
159.86111111111111	58.5	3591.0
152.7058823529412	46.0	3591.0
184.26451612903224	66.0	2304.0
165.35858585858585	58.0	2156.0
171.87005649717514	64.0	1684.0
159.42245989304814	63.0	1817.0
163.4858757062147	73.0	1698.0
181.94375	55.0	5131.0
268.6842105263158	68.0	12173.0
176.8994708994709	54.0	3238.0
233.7712765957447	47.5	11506.0
223.81182795698925	65.5	3799.0
244.16243654822335	65.0	12173.0
170.58620689655172	49.0	2304.0
233.92513368983958	78.0	11506.0
202.9119170984456	59.0	4906.0
191.25	88.5	3591.0
146.54255319148936	60.0	1915.0
132.99487179487178	57.0	1915.0
163.1720430107527	51.5	3471.0
174.28795811518324	68.0	3754.0
177.72413793103448	58.0	2734.0
263.0983606557377	72.0	11506.0
149.96341463414635	63.0	3238.0
162.33142857142857	59.0	2304.0
186.140243902439	59.5	3799.0
176.2922077922078	53.5	2542.0
134.1656804733728	58.0	1915.0
162.7696335078534	51.0	2304.0
265.97849462365593	68.5	4906.0
197.87362637362637	76.0	4906.0
155.985	74.0	2304.0
174.75	60.5	1467.0
179.13636363636363	53.5	4906.0
194.79041916167665	74.0	4906.0
154.6564417177914	71.0	2495.0
155.48192771084337	70.5	2156.0
162.66666666666666	46.0	3264.0
224.8953488372093	68.0	3754.0
186.9742268041237	52.0	11506.0
244.80714285714285	52.5	10808.0
140.9467455621302	52.0	2542.0
205.15343915343917	92.0	2304.0
163.6243093922652	56.0	3212.0
134.55665024630542	69.0	1279.0
168.71808510638297	73.5	2348.0
168.7058823529412	70.0	3658.0
186.15217391304347	73.5	3471.0
135.76666666666668	54.5	1093.0
119.15827338129496	58.0	1664.0
197.78735632183907	66.5	3264.0
171.59756097560975	67.5	3799.0
147.0	56.0	3658.0
190.03825136612022	59.0	3264.0
211.62433862433863	68.0	3471.0
206.0185185185185	70.5	3799.0
179.9182389937107	52.0	3334.0
187.30208333333334	76.5	1967.0
178.19209039548022	61.0	3799.0
186.2566844919786	60.0	5131.0
145.08074534161491	60.0	2734.0
174.65284974093265	71.0	4906.0
181.06989247311827	67.0	3799.0
147.72727272727272	53.0	2034.0
195.0391061452514	63.0	3322.0
160.57931034482758	55.0	2542.0
139.4972375690608	55.0	2348.0
182.84615384615384	62.0	2542.0
170.0239520958084	51.0	5131.0
200.58857142857144	73.0	3799.0
163.00632911392404	55.0	3799.0
177.79144385026737	59.0	2886.0
142.1937172774869	51.0	2156.0
144.38372093023256	49.0	3047.0
185.50299401197606	68.0	3799.0
267.23463687150837	58.0	11506.0
204.3048128342246	87.0	1817.0
179.46060606060607	56.0	1637.0
202.53205128205127	66.0	3212.0
142.56069364161849	57.0	2215.0
145.91017964071855	59.0	2304.0
169.8	70.0	2495.0
224.54545454545453	74.0	3754.0
166.7948717948718	53.0	2304.0
158.08045977011494	57.5	3799.0
186.2808988764045	67.0	3264.0
145.6081871345029	56.0	2304.0
143.73214285714286	51.0	3212.0
207.21052631578948	51.0	3264.0
151.8294117647059	52.5	3120.0
175.44444444444446	68.0	4906.0
136.64285714285714	72.5	2034.0
159.93406593406593	66.0	1855.0
204.06666666666666	59.0	2495.0
142.53142857142856	81.0	1655.0
101.39010989010988	46.0	1336.0
139.25280898876406	56.0	3120.0
278.3440860215054	57.0	11506.0
145.0595238095238	48.0	3799.0
116.31891891891892	41.0	1664.0
182.7251461988304	71.0	3212.0
171.32222222222222	68.5	3238.0
146.7361963190184	61.0	1677.0
220.53142857142856	66.0	3799.0
174.7724867724868	85.0	2304.0
236.14285714285714	56.0	11506.0
180.97714285714287	56.0	3799.0
163.95652173913044	54.0	3658.0
191.25	68.0	2304.0
229.58854166666666	64.5	3658.0
127.03977272727273	61.5	1279.0
161.42777777777778	51.0	2215.0
219.1638418079096	93.0	5131.0
151.27225130890054	58.0	2034.0
172.9016393442623	72.0	5131.0
145.7810650887574	58.0	2034.0
165.02162162162162	59.0	3120.0
162.04324324324324	57.0	3799.0
165.71808510638297	61.0	3238.0
189.47333333333333	66.0	3047.0
151.27956989247312	63.5	2304.0
292.3298969072165	62.5	11506.0
164.92222222222222	58.0	2156.0
171.625	57.0	3322.0
152.28645833333334	59.5	2304.0
274.82894736842104	72.5	11506.0
189.0614525139665	56.0	3212.0
169.6304347826087	57.0	3754.0
169.159509202454	70.0	2072.0
150.07692307692307	56.0	1817.0
176.2707182320442	67.0	2348.0
180.69444444444446	61.0	4906.0
385.978835978836	58.0	39504.0
130.32298136645963	76.0	1677.0
226.89171974522293	54.0	11506.0
184.6601941747573	64.5	4906.0
125.27472527472527	58.0	2304.0
174.625	56.0	3799.0
154.06293706293707	41.0	3264.0
167.39877300613497	75.0	2542.0
168.11494252873564	58.5	1967.0
179.14375	58.5	3120.0
230.16201117318437	58.0	11506.0
216.68783068783068	62.0	5623.0
238.66489361702128	64.5	10808.0
150.72105263157894	68.0	1279.0
179.84864864864866	65.0	2304.0
137.17894736842106	59.0	2156.0
204.40804597701148	67.5	3799.0
197.28877005347593	59.0	3799.0
168.4431137724551	74.0	1686.0
161.97714285714287	56.0	3799.0
217.5185185185185	74.5	3658.0
183.85380116959064	72.0	4906.0
443.76271186440675	66.0	39504.0
192.7826086956522	53.5	3799.0
179.31400966183574	73.0	3799.0
371.5078534031414	52.0	39504.0
176.72625698324023	61.0	3264.0
165.02906976744185	74.5	3591.0
145.55555555555554	54.0	1677.0
184.54545454545453	54.5	3238.0
194.78680203045684	57.0	3799.0
197.83815028901734	59.0	2304.0
173.8505747126437	68.5	2734.0
137.7020202020202	52.5	3799.0
116.16763005780346	55.0	1279.0
150.98924731182797	57.0	2542.0
121.11351351351351	47.0	1279.0
235.747311827957	68.5	11506.0
159.55421686746988	56.5	3212.0
192.7058823529412	65.0	5623.0
174.38235294117646	89.0	2156.0
249.7396449704142	57.0	10808.0
163.92039800995025	58.0	3754.0
179.6604938271605	70.5	1967.0
175.23976608187135	68.0	2156.0
167.80337078651687	64.5	2304.0
180.3684210526316	59.0	3212.0
234.4742857142857	81.0	3799.0
141.10928961748633	60.0	3471.0
178.32515337423314	56.0	3591.0
186.90062111801242	68.0	5131.0
163.98224852071007	53.0	3591.0
153.7388535031847	71.0	1787.0
175.5531914893617	72.0	3799.0
156.0284090909091	37.0	3047.0
196.9832402234637	75.0	3334.0
143.97701149425288	62.5	2542.0
183.78488372093022	53.5	3591.0
155.39772727272728	48.0	5131.0
155.38541666666666	59.5	1817.0
180.83333333333334	70.5	3799.0
204.0872093023256	61.0	3799.0
172.0	61.5	3799.0
194.26775956284152	69.0	5131.0
220.69767441860466	76.5	4906.0
179.31606217616581	56.0	4615.0
143.42073170731706	51.5	1915.0
181.96703296703296	70.5	3799.0
122.47567567567567	49.0	1385.0
160.2874251497006	48.0	3238.0
142.2058823529412	44.0	1722.0
166.53932584269663	69.0	4906.0
214.8	66.0	2542.0
229.89772727272728	63.5	5131.0
142.70053475935828	60.0	1336.0
175.83783783783784	69.0	2518.0
186.28220858895705	59.0	4906.0
162.33136094674558	72.0	3799.0
130.78048780487805	48.0	1418.0
180.69753086419752	40.0	3799.0
184.71428571428572	74.5	2304.0
236.37426900584796	76.0	2886.0
170.8944099378882	43.0	5131.0
169.97109826589596	55.0	3120.0
356.19354838709677	50.0	39504.0
194.49397590361446	61.0	2304.0
128.86885245901638	42.0	1722.0
251.32828282828282	72.0	12173.0
139.47976878612718	62.0	1279.0
197.45263157894738	71.0	3754.0
158.89743589743588	53.0	2886.0
172.32804232804233	63.0	2085.0
145.86263736263737	49.0	1569.0
153.93333333333334	69.0	3754.0
129.1867469879518	44.0	2085.0
245.41142857142856	64.0	3799.0
165.15757575757576	63.0	3120.0
146.873417721519	53.0	2085.0
217.05988023952096	69.0	2542.0
160.6144578313253	61.0	3120.0
165.64673913043478	55.5	2304.0
178.0473372781065	57.0	3799.0
360.9698795180723	68.5	39504.0
171.9289340101523	55.0	3754.0
189.0388888888889	47.0	3238.0
144.58757062146893	48.0	2495.0
190.3416149068323	83.0	1489.0
125.49704142011835	46.0	1777.0
140.289156626506	65.5	1677.0
197.9016393442623	50.0	4906.0
163.78343949044586	57.0	2348.0
111.73262032085562	48.0	1915.0
171.83443708609272	56.0	3212.0
163.66666666666666	59.0	5131.0
176.70857142857142	59.0	4906.0
259.7083333333333	64.5	5131.0
163.61111111111111	57.5	3754.0
164.09467455621302	63.0	2215.0
118.02209944751381	50.0	1428.0
156.18285714285713	57.0	3212.0
212.10382513661202	77.0	5623.0
200.61691542288557	81.0	3212.0
198.16463414634146	51.0	10808.0
171.5549132947977	54.0	3238.0
161.48809523809524	51.0	3799.0
191.2159090909091	73.0	4906.0
246.41618497109826	67.0	11506.0
159.03954802259886	58.0	3264.0
177.85227272727272	71.5	3047.0
237.8012048192771	94.5	5131.0
183.94011976047904	55.0	3799.0
161.1067415730337	57.5	2304.0
140.90697674418604	46.5	1655.0
159.00520833333334	62.5	3799.0
184.26285714285714	64.0	2518.0
171.06741573033707	59.0	2215.0
166.44242424242424	59.0	2034.0
175.33132530120483	59.5	2542.0
176.30459770114942	67.0	1970.0
156.878612716763	57.0	1493.0
195.96791443850267	83.0	2304.0
186.00625	58.5	3799.0
155.1219512195122	50.5	2072.0
168.83769633507853	58.0	2156.0
226.0167597765363	57.0	12173.0
237.02564102564102	71.0	4906.0
269.8378378378378	70.0	11506.0
125.16949152542372	41.0	2715.0
158.475935828877	73.0	2495.0
400.45454545454544	61.0	39504.0
391.78688524590166	66.0	39504.0
282.0217391304348	81.0	12173.0
231.59116022099448	81.0	3754.0
145.63440860215053	76.5	1331.0
167.6868131868132	56.5	2542.0
175.53801169590642	51.0	3799.0
174.97005988023952	69.0	2348.0
193.1049723756906	76.0	5131.0
168.02469135802468	51.5	1967.0
182.52173913043478	52.0	3264.0
176.27607361963192	51.0	4906.0
208.82634730538922	43.0	2518.0
141.78977272727272	53.0	2156.0
234.24468085106383	73.0	3799.0
167.43617021276594	70.0	2348.0
214.19277108433735	52.5	11506.0
147.1011235955056	43.0	3322.0
166.31764705882352	77.5	2304.0
245.41011235955057	71.5	3799.0
193.93617021276594	67.5	3591.0
189.84	73.0	3212.0
137.8988764044944	80.0	1515.0
177.6184971098266	65.0	3591.0
186.71270718232043	97.0	1800.0
167.62637362637363	62.0	3471.0
191.46448087431693	69.0	4906.0
181.4873417721519	60.0	1655.0
167.77586206896552	52.0	3799.0
276.64161849710985	57.0	12173.0
183.61016949152543	60.0	2886.0
136.02185792349727	50.0	2304.0
165.0215053763441	56.0	3799.0
176.0601092896175	63.0	5131.0
145.54705882352943	61.0	3799.0
171.775956284153	57.0	4906.0
370.29824561403507	44.0	39504.0
197.55151515151516	69.0	2542.0
193.9879518072289	65.5	3120.0
200.1387283236994	73.0	3799.0
196.43298969072166	72.0	10808.0
118.47428571428571	48.0	1279.0
206.1818181818182	77.0	3322.0
254.0108695652174	75.0	3658.0
246.093567251462	76.0	12173.0
153.41975308641975	77.0	1677.0
137.08379888268158	54.0	1279.0
179.40116279069767	52.0	5131.0
194.32544378698225	57.0	5131.0
174.63636363636363	55.5	3212.0
168.7177033492823	72.0	1915.0
227.29946524064172	58.0	10808.0
213.05789473684212	70.0	3799.0
185.6042780748663	73.0	3799.0
151.24404761904762	44.5	3658.0
171.63690476190476	57.0	2156.0
169.77300613496934	55.0	3047.0
432.9240506329114	63.5	39504.0
191.35675675675677	69.0	3658.0
167.78064516129032	60.0	3591.0
207.9889502762431	76.0	4906.0
168.94708994708995	63.0	2304.0
151.47916666666666	44.0	5131.0
200.62721893491124	62.0	11506.0
