mean	median	max
177.2736842105263	42.0	1903.0
114.16666666666667	18.5	1710.0
132.70873786407768	38.0	1561.0
517.0	41.0	34805.0
139.80612244897958	47.0	1679.0
259.68674698795184	53.0	7623.0
102.74	36.5	869.0
569.4851485148515	53.0	34805.0
144.42857142857142	38.0	1861.0
173.6283185840708	55.0	1861.0
173.11320754716982	60.0	1861.0
239.32222222222222	59.5	7623.0
120.75728155339806	20.0	1309.0
546.876404494382	36.0	34805.0
197.63333333333333	49.5	3141.0
123.23287671232876	19.0	1861.0
121.67391304347827	36.5	1407.0
155.8469387755102	53.0	1666.0
115.23684210526316	47.0	1259.0
138.45871559633028	36.0	3653.0
176.3861386138614	42.0	6642.0
174.85185185185185	53.0	1521.0
220.2843137254902	36.5	5794.0
168.26415094339623	56.0	1107.0
239.61818181818182	38.5	5794.0
164.55670103092783	43.0	3653.0
129.4404761904762	47.5	1861.0
238.26732673267327	47.0	6642.0
153.35714285714286	47.0	1861.0
103.95	47.5	976.0
477.8936170212766	32.5	25227.0
133.95652173913044	36.0	2552.0
172.45454545454547	41.5	3653.0
123.74509803921569	42.5	1154.0
193.77358490566039	32.5	2530.0
162.5096153846154	44.5	1861.0
97.02020202020202	49.0	694.0
212.10309278350516	38.0	7623.0
96.0	32.5	1193.0
93.50574712643679	42.0	694.0
201.3760683760684	44.0	7623.0
164.09174311926606	46.0	2552.0
137.65263157894736	51.0	1199.0
164.1413043478261	51.5	1851.0
138.1860465116279	49.5	1658.0
197.22549019607843	66.0	2552.0
225.14444444444445	34.5	7623.0
130.19148936170214	49.0	1861.0
160.07142857142858	60.0	1861.0
112.15929203539822	33.0	1660.0
124.14285714285714	33.0	1861.0
231.18691588785046	80.0	3030.0
144.35164835164835	42.0	1660.0
128.15315315315314	46.0	1679.0
82.06315789473685	24.0	807.0
232.84466019417476	44.0	5794.0
130.80733944954127	46.0	1861.0
103.75675675675676	21.0	1851.0
200.0909090909091	50.5	5794.0
110.62745098039215	46.0	812.0
134.66666666666666	43.0	1154.0
107.48	30.5	812.0
130.13333333333333	38.5	1660.0
178.08510638297872	43.0	5794.0
112.4	35.5	1432.0
181.63440860215053	40.0	1903.0
182.58252427184465	37.0	1903.0
210.36036036036037	48.0	5794.0
133.78899082568807	37.0	1154.0
160.3370786516854	34.0	1903.0
153.29906542056074	44.0	1903.0
162.67391304347825	47.5	3653.0
145.57522123893804	42.0	2782.0
241.7422680412371	65.0	3198.0
135.183908045977	41.0	2552.0
200.91666666666666	38.0	5794.0
128.8421052631579	33.0	2386.0
217.32584269662922	46.0	1839.0
186.3913043478261	63.0	1861.0
129.63809523809525	36.0	2465.0
162.44565217391303	45.5	1861.0
151.3939393939394	65.0	1521.0
128.5921052631579	50.5	1927.0
385.4190476190476	51.0	25227.0
174.21782178217822	52.0	3653.0
136.1818181818182	23.0	1710.0
120.71844660194175	35.0	2552.0
108.07608695652173	35.5	1432.0
116.41904761904762	45.0	1660.0
167.12359550561797	48.0	1215.0
305.9126213592233	69.0	11250.0
124.55882352941177	40.0	1965.0
204.19417475728156	40.0	7623.0
208.17821782178217	75.0	3653.0
150.21904761904761	51.0	2782.0
173.92	63.5	1660.0
161.86915887850466	50.0	1432.0
153.03225806451613	44.0	1903.0
123.66055045871559	37.0	1215.0
186.8053097345133	62.0	3030.0
179.47272727272727	59.5	2386.0
167.20689655172413	41.0	2386.0
141.08490566037736	44.5	1679.0
238.3298969072165	46.0	7623.0
110.41304347826087	35.5	1203.0
119.94285714285714	35.0	1312.0
128.82291666666666	33.5	1710.0
158.39	47.5	2386.0
129.28865979381445	44.0	1839.0
135.78	37.0	1521.0
143.88636363636363	55.0	2386.0
447.70526315789476	25.0	25227.0
142.9090909090909	57.0	1351.0
73.37113402061856	31.0	758.0
136.95505617977528	36.0	2552.0
240.38144329896906	44.0	11250.0
121.56565656565657	34.0	1154.0
179.78125	45.0	3198.0
200.73563218390805	49.0	5794.0
130.55045871559633	50.0	1096.0
156.86363636363637	35.5	1861.0
239.816091954023	31.0	6642.0
111.1978021978022	38.0	1407.0
224.97029702970298	70.0	3653.0
135.63392857142858	37.5	1660.0
110.8936170212766	40.0	1009.0
154.5047619047619	48.0	1903.0
153.81981981981983	54.0	1432.0
155.52941176470588	57.5	1309.0
131.11627906976744	54.0	1098.0
168.64285714285714	52.0	1407.0
112.97115384615384	19.0	1407.0
214.61904761904762	38.0	6642.0
238.8131868131868	38.0	7623.0
147.9120879120879	32.0	3653.0
128.44554455445544	23.0	1861.0
163.06542056074767	74.0	1312.0
401.7912087912088	36.0	25227.0
292.5217391304348	69.5	7623.0
374.9736842105263	42.5	25227.0
153.82905982905982	36.0	1710.0
140.0612244897959	28.5	1679.0
458.74074074074076	51.0	25227.0
148.0	46.0	1679.0
111.54444444444445	22.0	1851.0
244.83505154639175	65.0	11250.0
118.41052631578947	36.0	1861.0
154.7173913043478	30.5	1861.0
132.98019801980197	42.0	1861.0
132.79591836734693	42.5	1521.0
131.5151515151515	39.0	1861.0
130.6448598130841	22.0	1710.0
108.69072164948453	27.0	1121.0
164.6695652173913	36.0	5794.0
142.01052631578946	36.0	1309.0
133.58947368421053	33.0	3198.0
115.74509803921569	45.5	1351.0
139.09708737864077	47.0	1903.0
236.9909090909091	41.5	11250.0
144.24	29.5	1861.0
116.42553191489361	24.0	1309.0
201.25806451612902	39.0	5794.0
169.19607843137254	39.5	3141.0
142.91346153846155	41.5	1086.0
134.93684210526317	38.0	1521.0
104.38095238095238	42.0	1136.0
120.71717171717172	45.0	1154.0
155.96153846153845	30.0	1965.0
559.0540540540541	51.0	34805.0
138.73033707865167	77.0	880.0
163.22772277227722	36.0	3653.0
137.34782608695653	36.5	1903.0
149.4659090909091	40.5	1432.0
138.6	41.5	1861.0
128.65116279069767	21.5	3198.0
215.8842105263158	50.0	7623.0
107.63302752293578	41.0	841.0
410.14	48.0	25227.0
123.66666666666667	35.0	1134.0
125.17821782178218	31.0	1861.0
152.51923076923077	45.5	1666.0
162.95275590551182	44.0	3030.0
112.96116504854369	41.0	1203.0
393.63917525773195	46.0	25227.0
126.3936170212766	47.5	1309.0
139.22033898305085	48.5	2782.0
119.88505747126437	27.0	1246.0
128.78	39.0	1861.0
210.59550561797752	64.0	3198.0
110.70175438596492	25.5	1903.0
637.3253012048193	53.0	34805.0
135.78504672897196	48.0	1747.0
135.89830508474577	41.5	1861.0
518.5730337078652	40.0	34805.0
254.4375	82.0	3653.0
257.0808080808081	56.0	3653.0
130.63636363636363	24.0	2552.0
121.28282828282828	33.0	1360.0
114.64957264957265	40.0	1116.0
156.21176470588236	61.0	1658.0
139.12121212121212	37.0	1861.0
176.40776699029126	40.0	5794.0
172.39285714285714	63.0	1861.0
180.54455445544554	46.0	1861.0
244.70103092783506	47.0	11250.0
372.1775700934579	43.0	25227.0
134.7663551401869	40.0	1861.0
253.6346153846154	47.0	7623.0
130.54166666666666	50.5	1432.0
191.40449438202248	39.0	2552.0
187.23076923076923	58.0	3653.0
136.41558441558442	41.0	1282.0
216.1504424778761	54.0	3198.0
206.07291666666666	45.0	6642.0
157.6161616161616	56.0	2036.0
170.5148514851485	61.0	3653.0
107.42	38.5	1432.0
138.23655913978496	28.0	1710.0
170.27173913043478	54.0	1861.0
157.16494845360825	27.0	3198.0
259.2522522522523	66.0	7623.0
125.35051546391753	33.0	1432.0
102.05813953488372	29.5	1177.0
194.16326530612244	56.0	2465.0
164.42307692307693	38.0	1710.0
158.8426966292135	40.0	3653.0
132.25274725274724	48.0	1710.0
130.3090909090909	43.5	1026.0
123.75247524752476	38.0	1154.0
241.23232323232324	46.0	7623.0
134.97297297297297	42.0	1023.0
117.98913043478261	47.0	1666.0
168.0506329113924	42.0	3141.0
72.53846153846153	27.0	694.0
107.08888888888889	37.0	678.0
171.59047619047618	47.0	2782.0
346.60747663551405	48.0	25227.0
118.52	32.5	1076.0
148.5	42.5	2552.0
182.9090909090909	46.0	1903.0
141.54945054945054	45.0	1521.0
195.87209302325581	45.0	6642.0
109.92134831460675	34.0	1154.0
156.9294117647059	38.0	1679.0
135.13725490196077	28.0	1903.0
210.70192307692307	46.0	1927.0
136.8181818181818	36.5	1660.0
96.14285714285714	31.0	869.0
164.65217391304347	49.5	1282.0
129.26315789473685	49.0	1309.0
167.5952380952381	40.0	2552.0
167.1214953271028	40.0	2552.0
428.39622641509436	42.5	34805.0
177.58064516129033	58.0	1561.0
200.43243243243242	47.0	6642.0
342.46017699115043	46.0	25227.0
110.12820512820512	24.0	1199.0
174.72448979591837	43.0	2552.0
132.07766990291262	48.0	1660.0
177.01941747572815	38.0	2552.0
116.29906542056075	38.0	1154.0
107.17021276595744	50.0	797.0
158.19417475728156	31.0	1861.0
117.10679611650485	42.0	1312.0
158.66326530612244	41.5	3030.0
123.48648648648648	42.0	1215.0
95.98058252427184	28.0	1136.0
411.3939393939394	65.0	25227.0
163.69072164948454	38.0	1660.0
117.12087912087912	25.0	1215.0
535.6521739130435	46.5	34805.0
183.55445544554456	61.0	1903.0
173.69387755102042	38.5	3653.0
200.6893203883495	46.0	3653.0
170.7764705882353	38.0	2552.0
94.8256880733945	15.0	793.0
125.14141414141415	46.0	1086.0
162.38947368421051	46.0	1903.0
107.37362637362638	45.0	811.0
130.04040404040404	27.0	1407.0
327.1551724137931	65.0	25227.0
157.97222222222223	45.0	2552.0
214.45	80.0	1903.0
162.89333333333335	35.0	1903.0
135.7311827956989	34.0	1965.0
118.14893617021276	33.0	1861.0
94.01030927835052	28.0	976.0
158.91964285714286	51.0	1965.0
198.0810810810811	64.0	2782.0
117.1063829787234	45.5	1312.0
143.65625	38.0	1861.0
498.3292682926829	40.0	25227.0
126.65714285714286	51.0	1521.0
164.91836734693877	36.0	2530.0
149.94444444444446	50.5	1134.0
124.6938775510204	37.5	1658.0
176.75833333333333	72.5	1747.0
203.69892473118279	31.0	7623.0
116.96938775510205	47.0	1010.0
195.4090909090909	38.0	5794.0
79.07619047619048	30.0	1309.0
173.4	58.5	1861.0
128.5	42.0	1861.0
151.01123595505618	39.0	5794.0
352.50485436893206	36.0	25227.0
215.55555555555554	38.5	7623.0
147.6601941747573	41.0	1748.0
203.4468085106383	94.0	1521.0
246.0752688172043	48.0	7623.0
170.8641975308642	53.0	2552.0
76.22641509433963	33.5	921.0
164.32432432432432	30.0	3030.0
117.0625	41.0	1158.0
175.0097087378641	54.0	1903.0
146.53658536585365	41.0	1710.0
117.04938271604938	24.0	1026.0
112.46	42.0	1154.0
446.962962962963	53.0	34805.0
439.5	29.0	34805.0
169.16666666666666	40.0	1375.0
153.55963302752295	42.0	1710.0
347.3240740740741	32.5	25227.0
257.4111111111111	64.0	5794.0
123.34939759036145	34.0	1432.0
139.0	36.0	1246.0
144.67469879518072	42.0	1121.0
152.46534653465346	40.0	1521.0
182.38235294117646	66.0	3653.0
110.8586956521739	20.5	1903.0
105.37	37.0	686.0
380.5208333333333	43.0	25227.0
273.8727272727273	88.0	7623.0
162.68421052631578	39.5	3653.0
512.3068181818181	41.5	25227.0
105.05208333333333	25.0	1086.0
151.5212765957447	41.5	1407.0
102.95698924731182	36.0	841.0
179.28571428571428	52.5	1965.0
142.81914893617022	50.0	1312.0
105.97849462365592	39.0	1136.0
99.76543209876543	38.0	861.0
141.17021276595744	63.0	1861.0
133.84313725490196	46.5	1351.0
197.9626168224299	45.0	1903.0
155.42105263157896	53.0	1521.0
164.77227722772278	43.0	1660.0
130.67368421052632	48.0	1710.0
194.22448979591837	46.0	2465.0
174.6990291262136	63.0	1861.0
157.76190476190476	36.0	1660.0
185.75238095238095	51.0	5794.0
157.24242424242425	34.0	1679.0
153.74489795918367	42.0	1903.0
503.0879120879121	25.0	34805.0
233.125	67.5	7623.0
145.46236559139786	46.0	1861.0
160.78703703703704	52.5	1521.0
120.14563106796116	46.0	1153.0
304.688679245283	56.5	7623.0
150.08333333333334	44.5	1660.0
159.01941747572815	57.0	3653.0
464.78504672897196	80.0	25227.0
120.5875	36.0	797.0
163.05882352941177	37.0	3653.0
177.91780821917808	31.0	6642.0
68.6144578313253	37.0	372.0
119.49514563106796	38.0	1710.0
172.2577319587629	48.0	3198.0
133.24347826086955	37.0	1679.0
116.16521739130435	46.0	779.0
135.90654205607476	46.0	1861.0
106.65979381443299	45.0	757.0
209.9126213592233	46.0	7623.0
147.875	31.5	3198.0
492.59090909090907	24.5	34805.0
96.97	45.0	573.0
101.47252747252747	28.0	884.0
189.40384615384616	45.0	2465.0
408.02298850574715	48.0	25227.0
116.83333333333333	36.0	1026.0
257.4756097560976	37.0	11250.0
145.27272727272728	38.0	1861.0
138.67741935483872	56.0	1710.0
129.10227272727272	15.5	2782.0
124.95454545454545	23.5	1282.0
387.1981981981982	35.0	25227.0
104.26136363636364	45.0	715.0
156.0952380952381	40.5	3653.0
130.13978494623655	40.0	999.0
202.87826086956522	46.0	2782.0
134.23958333333334	46.0	1351.0
182.29896907216494	42.0	1786.0
